municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;natureza_delito;tentado_consumado;qtde_vitimas
314800;PATOS DE MINAS;2016-07-07;7;2016;10º RISP - Patos de Minas;3) Interior de MG;AMEACA;CONSUMADO;1
314800;PATOS DE MINAS;2016-07-07;7;2016;10º RISP - Patos de Minas;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
314800;PATOS DE MINAS;2016-07-07;7;2016;10º RISP - Patos de Minas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
314810;PATROCINIO;2016-07-07;7;2016;10º RISP - Patos de Minas;3) Interior de MG;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;1
314810;PATROCINIO;2016-07-07;7;2016;10º RISP - Patos de Minas;3) Interior de MG;PERTURBACAO DA TRANQUILIDADE;CONSUMADO;1
314960;PEQUI;2016-07-07;7;2016;7º RISP - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
315053;PINGO D'AGUA;2016-07-07;7;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
315057;PINTOPOLIS;2016-07-07;7;2016;11º RISP - Montes Claros;3) Interior de MG;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA;CONSUMADO;1
315120;PIRAPORA;2016-07-07;7;2016;14º RISP - Curvelo;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
315180;POCOS DE CALDAS;2016-07-07;7;2016;18º RISP - Poços de Caldas;3) Interior de MG;DESOBEDECE ORDEM JUDICIAL (PERDA/SUS DIREITO);CONSUMADO;1
315180;POCOS DE CALDAS;2016-07-07;7;2016;18º RISP - Poços de Caldas;3) Interior de MG;ESTUPRO DE VULNERAVEL;CONSUMADO;1
315180;POCOS DE CALDAS;2016-07-07;7;2016;18º RISP - Poços de Caldas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;5
315200;POMPEU;2016-07-07;7;2016;7º RISP - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
315210;PONTE NOVA;2016-07-07;7;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;1
315210;PONTE NOVA;2016-07-07;7;2016;12º RISP - Ipatinga;3) Interior de MG;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;1
315250;POUSO ALEGRE;2016-07-07;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;AMEACA;CONSUMADO;1
315250;POUSO ALEGRE;2016-07-07;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;DIFAMACAO;CONSUMADO;1
315250;POUSO ALEGRE;2016-07-07;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;1
315250;POUSO ALEGRE;2016-07-07;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
315445;RIACHINHO;2016-07-07;7;2016;16º RISP - Unaí;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2016-07-07;7;2016;2º RISP - Contagem;2) RMBH (sem BH);DIFAMACAO;CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2016-07-07;7;2016;2º RISP - Contagem;2) RMBH (sem BH);LESAO CORPORAL;CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2016-07-07;7;2016;2º RISP - Contagem;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;2
315480;RIO ACIMA;2016-07-07;7;2016;3º RISP - Vespasiano;2) RMBH (sem BH);AMEACA;CONSUMADO;1
315490;RIO CASCA;2016-07-07;7;2016;12º RISP - Ipatinga;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
315560;RIO PARDO DE MINAS;2016-07-07;7;2016;11º RISP - Montes Claros;3) Interior de MG;AMEACA;TENTADO;1
315580;RIO POMBA;2016-07-07;7;2016;4º RISP - Juiz de Fora;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
315670;SABARA;2016-07-07;7;2016;3º RISP - Vespasiano;2) RMBH (sem BH);AMEACA;CONSUMADO;1
315690;SACRAMENTO;2016-07-07;7;2016;5º RISP - Uberaba;3) Interior de MG;AMEACA;CONSUMADO;1
315725;SANTA BARBARA DO LESTE;2016-07-07;7;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;1
315780;SANTA LUZIA;2016-07-07;7;2016;3º RISP - Vespasiano;2) RMBH (sem BH);AMEACA;CONSUMADO;2
315780;SANTA LUZIA;2016-07-07;7;2016;3º RISP - Vespasiano;2) RMBH (sem BH);ATENDIMENTO DE DENUNCIA DE INFRACOES CONTRA OS IDO;CONSUMADO;2
315780;SANTA LUZIA;2016-07-07;7;2016;3º RISP - Vespasiano;2) RMBH (sem BH);LESAO CORPORAL;CONSUMADO;3
315780;SANTA LUZIA;2016-07-07;7;2016;3º RISP - Vespasiano;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;5
315850;SANTANA DE PIRAPAMA;2016-07-07;7;2016;19º RISP - Sete Lagoas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
315895;SANTANA DO PARAISO;2016-07-07;7;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;1
315930;SANTA RITA DE JACUTINGA;2016-07-07;7;2016;4º RISP - Juiz de Fora;3) Interior de MG;AMEACA;CONSUMADO;1
316040;SANTO ANTONIO DO MONTE;2016-07-07;7;2016;7º RISP - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
316040;SANTO ANTONIO DO MONTE;2016-07-07;7;2016;7º RISP - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
316040;SANTO ANTONIO DO MONTE;2016-07-07;7;2016;7º RISP - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
316210;SAO GOTARDO;2016-07-07;7;2016;10º RISP - Patos de Minas;3) Interior de MG;AMEACA;CONSUMADO;1
316240;SAO JOAO DA PONTE;2016-07-07;7;2016;11º RISP - Montes Claros;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
316294;SAO JOSE DA BARRA;2016-07-07;7;2016;18º RISP - Poços de Caldas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
316370;SAO LOURENCO;2016-07-07;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;AMEACA;CONSUMADO;1
316410;SAO PEDRO DO SUACUI;2016-07-07;7;2016;8º RISP - Governador Valadares;3) Interior de MG;AMEACA;CONSUMADO;1
316470;SAO SEBASTIAO PARAISO;2016-07-07;7;2016;18º RISP - Poços de Caldas;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
316555;SETUBINHA;2016-07-07;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;OUTRAS INFRACOES CONTRA O PATRIMONIO;CONSUMADO;1
316570;SENADOR FIRMINO;2016-07-07;7;2016;4º RISP - Juiz de Fora;3) Interior de MG;DANO;CONSUMADO;2
316670;SERRA DOS AIMORES;2016-07-07;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;1
316720;SETE LAGOAS;2016-07-07;7;2016;19º RISP - Sete Lagoas;3) Interior de MG;AMEACA;CONSUMADO;1
316720;SETE LAGOAS;2016-07-07;7;2016;19º RISP - Sete Lagoas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
316800;TAIOBEIRAS;2016-07-07;7;2016;11º RISP - Montes Claros;3) Interior de MG;AMEACA;CONSUMADO;1
316800;TAIOBEIRAS;2016-07-07;7;2016;11º RISP - Montes Claros;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
316830;TAQUARACU DE MINAS;2016-07-07;7;2016;3º RISP - Vespasiano;2) RMBH (sem BH);AMEACA;CONSUMADO;2
316860;TEOFILO OTONI;2016-07-07;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;FURTO;CONSUMADO;1
316860;TEOFILO OTONI;2016-07-07;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
316870;TIMOTEO;2016-07-07;7;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;1
316930;TRES CORACOES;2016-07-07;7;2016;6º RISP - Lavras;3) Interior de MG;AMEACA;CONSUMADO;1
316930;TRES CORACOES;2016-07-07;7;2016;6º RISP - Lavras;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
316970;TURMALINA;2016-07-07;7;2016;14º RISP - Curvelo;3) Interior de MG;AMEACA;CONSUMADO;2
316970;TURMALINA;2016-07-07;7;2016;14º RISP - Curvelo;3) Interior de MG;DIFAMACAO;CONSUMADO;1
316990;UBA;2016-07-07;7;2016;4º RISP - Juiz de Fora;3) Interior de MG;DESOBEDIENCIA;CONSUMADO;1
316990;UBA;2016-07-07;7;2016;4º RISP - Juiz de Fora;3) Interior de MG;PERTURBACAO DA TRANQUILIDADE;CONSUMADO;1
317010;UBERABA;2016-07-07;7;2016;5º RISP - Uberaba;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
317010;UBERABA;2016-07-07;7;2016;5º RISP - Uberaba;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;3
317020;UBERLANDIA;2016-07-07;7;2016;9º RISP - Uberlândia;3) Interior de MG;AMEACA;CONSUMADO;3
317040;UNAI;2016-07-07;7;2016;16º RISP - Unaí;3) Interior de MG;AMEACA;CONSUMADO;3
317050;URUCANIA;2016-07-07;7;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
317090;VARZELANDIA;2016-07-07;7;2016;11º RISP - Montes Claros;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
317120;VESPASIANO;2016-07-07;7;2016;3º RISP - Vespasiano;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;1
317170;VIRGINIA;2016-07-07;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;AMEACA;CONSUMADO;1
317170;VIRGINIA;2016-07-07;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;ESTUPRO DE VULNERAVEL;CONSUMADO;1
317200;VISCONDE DO RIO BRANCO;2016-07-07;7;2016;4º RISP - Juiz de Fora;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2016-07-08;7;2016;7º RISP - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310060;AGUA BOA;2016-07-08;7;2016;14º RISP - Curvelo;3) Interior de MG;AMEACA;CONSUMADO;2
310090;AGUAS FORMOSAS;2016-07-08;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;ESTUPRO;CONSUMADO;1
310090;AGUAS FORMOSAS;2016-07-08;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
310100;AGUAS VERMELHAS;2016-07-08;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;AMEACA;CONSUMADO;1
310163;ALFREDO VASCONCELOS;2016-07-08;7;2016;13º RISP - Barbacena;3) Interior de MG;DANO;CONSUMADO;1
310170;ALMENARA;2016-07-08;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;AMEACA;CONSUMADO;1
310280;ANDRELANDIA;2016-07-08;7;2016;13º RISP - Barbacena;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310290;ANTONIO CARLOS;2016-07-08;7;2016;13º RISP - Barbacena;3) Interior de MG;AMEACA;CONSUMADO;1
310300;ANTONIO DIAS;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310340;ARACUAI;2016-07-08;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310350;ARAGUARI;2016-07-08;7;2016;9º RISP - Uberlândia;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310350;ARAGUARI;2016-07-08;7;2016;9º RISP - Uberlândia;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310400;ARAXA;2016-07-08;7;2016;5º RISP - Uberaba;3) Interior de MG;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;1
310420;ARCOS;2016-07-08;7;2016;7º RISP - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310540;BARAO DE COCAIS;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
310560;BARBACENA;2016-07-08;7;2016;13º RISP - Barbacena;3) Interior de MG;AMEACA;CONSUMADO;3
310600;BELA VISTA DE MINAS;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;TENTADO;1
310620;BELO HORIZONTE;2016-07-08;7;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;AMEACA;CONSUMADO;15
310620;BELO HORIZONTE;2016-07-08;7;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA;CONSUMADO;1
310620;BELO HORIZONTE;2016-07-08;7;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;ATRITO VERBAL;CONSUMADO;3
310620;BELO HORIZONTE;2016-07-08;7;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;DANO;CONSUMADO;1
310620;BELO HORIZONTE;2016-07-08;7;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;DESOBEDECE ORDEM JUDICIAL (PERDA/SUS DIREITO);CONSUMADO;2
310620;BELO HORIZONTE;2016-07-08;7;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;INJURIA;CONSUMADO;1
310620;BELO HORIZONTE;2016-07-08;7;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;LESAO CORPORAL;CONSUMADO;2
310620;BELO HORIZONTE;2016-07-08;7;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;2
310620;BELO HORIZONTE;2016-07-08;7;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;PERTURBACAO DA TRANQUILIDADE;CONSUMADO;1
310620;BELO HORIZONTE;2016-07-08;7;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;VIAS DE FATO / AGRESSAO;CONSUMADO;18
310670;BETIM;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);AMEACA;CONSUMADO;6
310670;BETIM;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA;CONSUMADO;1
310670;BETIM;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);OUTRAS INFRACOES CONTRA O PATRIMONIO;CONSUMADO;1
310670;BETIM;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;2
310710;BOA ESPERANCA;2016-07-08;7;2016;6º RISP - Lavras;3) Interior de MG;AMEACA;CONSUMADO;1
310710;BOA ESPERANCA;2016-07-08;7;2016;6º RISP - Lavras;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310730;BOCAIUVA;2016-07-08;7;2016;11º RISP - Montes Claros;3) Interior de MG;AMEACA;CONSUMADO;2
310740;BOM DESPACHO;2016-07-08;7;2016;7º RISP - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310750;BOM JARDIM DE MINAS;2016-07-08;7;2016;13º RISP - Barbacena;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310800;BOM SUCESSO;2016-07-08;7;2016;6º RISP - Lavras;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310855;BRASILANDIA DE MINAS;2016-07-08;7;2016;16º RISP - Unaí;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310900;BRUMADINHO;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);OUTROS INFRACOES C/ A PESSOA;CONSUMADO;1
310920;BUENOPOLIS;2016-07-08;7;2016;14º RISP - Curvelo;3) Interior de MG;AMEACA;CONSUMADO;1
310960;CACHOEIRA DA PRATA;2016-07-08;7;2016;19º RISP - Sete Lagoas;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311050;CAMANDUCAIA;2016-07-08;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;INJURIA;CONSUMADO;1
311060;CAMBUI;2016-07-08;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;DANO;CONSUMADO;1
311060;CAMBUI;2016-07-08;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMIL;CONSUMADO;1
311080;CAMPANARIO;2016-07-08;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIOLAR SEGREDO PROF INDISP MANUT SIGILO CORRESP;CONSUMADO;1
311120;CAMPO BELO;2016-07-08;7;2016;6º RISP - Lavras;3) Interior de MG;APROPRIACAO INDEBITA DE COISA ALHEIA MOVEL;CONSUMADO;1
311120;CAMPO BELO;2016-07-08;7;2016;6º RISP - Lavras;3) Interior de MG;FURTO;CONSUMADO;1
311140;CAMPO FLORIDO;2016-07-08;7;2016;5º RISP - Uberaba;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311200;CANDEIAS;2016-07-08;7;2016;6º RISP - Lavras;3) Interior de MG;AMEACA;CONSUMADO;1
311280;CAPITOLIO;2016-07-08;7;2016;18º RISP - Poços de Caldas;3) Interior de MG;AMEACA;CONSUMADO;1
311300;CARAI;2016-07-08;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311320;CARANDAI;2016-07-08;7;2016;13º RISP - Barbacena;3) Interior de MG;AMEACA;CONSUMADO;1
311320;CARANDAI;2016-07-08;7;2016;13º RISP - Barbacena;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311340;CARATINGA;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311340;CARATINGA;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311480;CARVALHOS;2016-07-08;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311530;CATAGUASES;2016-07-08;7;2016;4º RISP - Juiz de Fora;3) Interior de MG;DIFAMACAO;CONSUMADO;1
311530;CATAGUASES;2016-07-08;7;2016;4º RISP - Juiz de Fora;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311580;CENTRALINA;2016-07-08;7;2016;9º RISP - Uberlândia;3) Interior de MG;AMEACA;CONSUMADO;1
311580;CENTRALINA;2016-07-08;7;2016;9º RISP - Uberlândia;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311660;CLAUDIO;2016-07-08;7;2016;7º RISP - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311680;COLUNA;2016-07-08;7;2016;8º RISP - Governador Valadares;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311730;CONCEICAO DAS ALAGOAS;2016-07-08;7;2016;5º RISP - Uberaba;3) Interior de MG;AMEACA;CONSUMADO;1
311730;CONCEICAO DAS ALAGOAS;2016-07-08;7;2016;5º RISP - Uberaba;3) Interior de MG;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA;CONSUMADO;1
311750;CONCEICAO DO MATO DENTRO;2016-07-08;7;2016;14º RISP - Curvelo;3) Interior de MG;AMEACA;TENTADO;1
311750;CONCEICAO DO MATO DENTRO;2016-07-08;7;2016;14º RISP - Curvelo;3) Interior de MG;DESOBEDECE ORDEM JUDICIAL (PERDA/SUS DIREITO);TENTADO;1
311860;CONTAGEM;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);AMEACA;CONSUMADO;2
311860;CONTAGEM;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);ESTUPRO DE VULNERAVEL;CONSUMADO;1
311860;CONTAGEM;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);LESAO CORPORAL;CONSUMADO;1
311860;CONTAGEM;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;5
311880;CORACAO DE JESUS;2016-07-08;7;2016;11º RISP - Montes Claros;3) Interior de MG;DESOBEDECE ORDEM JUDICIAL (PERDA/SUS DIREITO);CONSUMADO;1
311880;CORACAO DE JESUS;2016-07-08;7;2016;11º RISP - Montes Claros;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311940;CORONEL FABRICIANO;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;2
311940;CORONEL FABRICIANO;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311950;CORONEL MURTA;2016-07-08;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
312087;CURRAL DE DENTRO;2016-07-08;7;2016;11º RISP - Montes Claros;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312160;DIAMANTINA;2016-07-08;7;2016;14º RISP - Curvelo;3) Interior de MG;AMEACA;CONSUMADO;1
312160;DIAMANTINA;2016-07-08;7;2016;14º RISP - Curvelo;3) Interior de MG;PERTURBACAO DA TRANQUILIDADE;CONSUMADO;1
312160;DIAMANTINA;2016-07-08;7;2016;14º RISP - Curvelo;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
312200;DIVINO;2016-07-08;7;2016;4º RISP - Juiz de Fora;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;3
312220;DIVINOLANDIA DE MINAS;2016-07-08;7;2016;8º RISP - Governador Valadares;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312230;DIVINOPOLIS;2016-07-08;7;2016;7º RISP - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;4
312230;DIVINOPOLIS;2016-07-08;7;2016;7º RISP - Divinópolis;3) Interior de MG;ROUBO;CONSUMADO;1
312230;DIVINOPOLIS;2016-07-08;7;2016;7º RISP - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
312370;ENGENHEIRO CALDAS;2016-07-08;7;2016;8º RISP - Governador Valadares;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
312390;ENTRE-RIOS DE MINAS;2016-07-08;7;2016;13º RISP - Barbacena;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
312410;ESMERALDAS;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);DANO;CONSUMADO;1
312420;ESPERA FELIZ;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;1
312550;SAO GONCALO DO RIO PRETO;2016-07-08;7;2016;14º RISP - Curvelo;3) Interior de MG;AMEACA;CONSUMADO;1
312590;FERROS;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;1
312650;FRANCISCO BADARO;2016-07-08;7;2016;14º RISP - Curvelo;3) Interior de MG;AMEACA;CONSUMADO;1
312710;FRUTAL;2016-07-08;7;2016;5º RISP - Uberaba;3) Interior de MG;AMEACA;CONSUMADO;1
312710;FRUTAL;2016-07-08;7;2016;5º RISP - Uberaba;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312730;GALILEIA;2016-07-08;7;2016;8º RISP - Governador Valadares;3) Interior de MG;CALUNIA;CONSUMADO;1
312770;GOVERNADOR VALADARES;2016-07-08;7;2016;8º RISP - Governador Valadares;3) Interior de MG;AMEACA;CONSUMADO;5
312770;GOVERNADOR VALADARES;2016-07-08;7;2016;8º RISP - Governador Valadares;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
312830;GUARANESIA;2016-07-08;7;2016;18º RISP - Poços de Caldas;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312870;GUAXUPE;2016-07-08;7;2016;18º RISP - Poços de Caldas;3) Interior de MG;AMEACA;CONSUMADO;1
312950;IBIA;2016-07-08;7;2016;5º RISP - Uberaba;3) Interior de MG;AMEACA;CONSUMADO;2
312950;IBIA;2016-07-08;7;2016;5º RISP - Uberaba;3) Interior de MG;FURTO;CONSUMADO;1
312980;IBIRITE;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);VEICULO LOCALIZADO / RECUPERADO;CONSUMADO;1
312980;IBIRITE;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;3
313010;IGARAPE;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);LESAO CORPORAL;CONSUMADO;1
313010;IGARAPE;2016-07-08;7;2016;2º RISP - Contagem;2) RMBH (sem BH);MAUS TRATOS;CONSUMADO;2
313120;IPANEMA;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
313130;IPATINGA;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;FURTO;CONSUMADO;1
313130;IPATINGA;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;OUTRAS DENUNCIA RECLAMACOES SOLICITACOES DEF SOCIA;CONSUMADO;1
313130;IPATINGA;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
313130;IPATINGA;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;VIOLACAO DE DOMICILIO;CONSUMADO;1
313170;ITABIRA;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;FURTO;CONSUMADO;1
313230;ITAIPE;2016-07-08;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;AMEACA;CONSUMADO;1
313240;ITAJUBA;2016-07-08;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA;CONSUMADO;1
313240;ITAJUBA;2016-07-08;7;2016;17º RISP - Pouso Alegre;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
313380;ITAUNA;2016-07-08;7;2016;7º RISP - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
313470;JACINTO;2016-07-08;7;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
313520;JANUARIA;2016-07-08;7;2016;11º RISP - Montes Claros;3) Interior de MG;AMEACA;CONSUMADO;1
313520;JANUARIA;2016-07-08;7;2016;11º RISP - Montes Claros;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
313620;JOAO MONLEVADE;2016-07-08;7;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
313630;JOAO PINHEIRO;2016-07-08;7;2016;16º RISP - Unaí;3) Interior de MG;AMEACA;CONSUMADO;1
313630;JOAO PINHEIRO;2016-07-08;7;2016;16º RISP - Unaí;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
313630;JOAO PINHEIRO;2016-07-08;7;2016;16º RISP - Unaí;3) Interior de MG;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;1
